Entity,Code,Year,Solar (% equivalent primary energy)
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.00007899143
Pakistan,PAK,2008,0.00061050215
Pakistan,PAK,2009,0.002018574
Pakistan,PAK,2010,0.005031391
Pakistan,PAK,2011,0.009998438
Pakistan,PAK,2012,0.026297772
Pakistan,PAK,2013,0.052529417
Pakistan,PAK,2014,0.08313292
Pakistan,PAK,2015,0.12603146
Pakistan,PAK,2016,0.21569961
Pakistan,PAK,2017,0.27804953
Pakistan,PAK,2018,0.27864158
Pakistan,PAK,2019,0.2864914
Pakistan,PAK,2020,0.32403708
Pakistan,PAK,2021,0.37054947
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,0
Peru,PER,1999,0
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,0.06267729
Peru,PER,2013,0.20101914
Peru,PER,2014,0.1972566
Peru,PER,2015,0.21619594
Peru,PER,2016,0.21076056
Peru,PER,2017,0.27837527
Peru,PER,2018,0.6347929
Peru,PER,2019,0.6426831
Peru,PER,2020,0.7727318
Peru,PER,2021,0.6874456
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.0013789221
Philippines,PHL,2006,0.0012836413
Philippines,PHL,2007,0.0011651218
Philippines,PHL,2008,0.0011186617
Philippines,PHL,2009,0.0010570596
Philippines,PHL,2010,0.0010184929
Philippines,PHL,2011,0.0009581818
Philippines,PHL,2012,0.0010054891
Philippines,PHL,2013,0.0010033812
Philippines,PHL,2014,0.01105984
Philippines,PHL,2015,0.0841278
Philippines,PHL,2016,0.6062069
Philippines,PHL,2017,0.6014198
Philippines,PHL,2018,0.60488373
Philippines,PHL,2019,0.58373094
Philippines,PHL,2020,0.70689327
Philippines,PHL,2021,0.7015576
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.00004712793
Poland,POL,2012,0.00026577146
Poland,POL,2013,0.00035757586
Poland,POL,2014,0.0017232689
Poland,POL,2015,0.013800002
Poland,POL,2016,0.02859967
Poland,POL,2017,0.036413673
Poland,POL,2018,0.06507834
Poland,POL,2019,0.1581192
Poland,POL,2020,0.45337194
Poland,POL,2021,0.8374509
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.0015347474
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0.0011740683
Portugal,PRT,1997,0.0011573998
Portugal,PRT,1998,0.00085281744
Portugal,PRT,1999,0.001145065
Portugal,PRT,2000,0.0014110387
Portugal,PRT,2001,0.0015770913
Portugal,PRT,2002,0.001777167
Portugal,PRT,2003,0.002481423
Portugal,PRT,2004,0.0028102268
Portugal,PRT,2005,0.0036668137
Portugal,PRT,2006,0.0048245667
Portugal,PRT,2007,0.022844162
Portugal,PRT,2008,0.040178977
Portugal,PRT,2009,0.15449256
Portugal,PRT,2010,0.19559923
Portugal,PRT,2011,0.2673008
Portugal,PRT,2012,0.40544295
Portugal,PRT,2013,0.44752747
Portugal,PRT,2014,0.5709008
Portugal,PRT,2015,0.73620063
Portugal,PRT,2016,0.7064376
Portugal,PRT,2017,0.8745258
Portugal,PRT,2018,0.8641652
Portugal,PRT,2019,1.2071778
Portugal,PRT,2020,1.6767085
Portugal,PRT,2021,2.1745346
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.0007749004
Qatar,QAT,2012,0.0006771171
Qatar,QAT,2013,0.0021257286
Qatar,QAT,2014,0.0033958815
Qatar,QAT,2015,0.0029597029
Qatar,QAT,2016,0.0038645251
Qatar,QAT,2017,0.0039662058
Qatar,QAT,2018,0.003950496
Qatar,QAT,2019,0.0037691235
Qatar,QAT,2020,0.004279433
Qatar,QAT,2021,0.0040888563
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.0007167456
Romania,ROU,2010,0.0014065297
Romania,ROU,2011,0.00067494495
Romania,ROU,2012,0.0055843913
Romania,ROU,2013,0.31222358
Romania,ROU,2014,0.9222163
Romania,ROU,2015,1.3955476
Romania,ROU,2016,1.2735468
Romania,ROU,2017,1.2697667
Romania,ROU,2018,1.1819701
Romania,ROU,2019,1.2099801
Romania,ROU,2020,1.2322662
Romania,ROU,2021,1.1418281
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.00004090715
Russia,RUS,2012,0.00014268239
Russia,RUS,2013,0.00036809305
Russia,RUS,2014,0.0054076337
Russia,RUS,2015,0.011468904
Russia,RUS,2016,0.015566164
Russia,RUS,2017,0.017868059
Russia,RUS,2018,0.019666363
Russia,RUS,2019,0.03113428
Russia,RUS,2020,0.06096153
Russia,RUS,2021,0.069589645
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.000081655984
Saudi Arabia,SAU,2009,0.00007744253
Saudi Arabia,SAU,2010,0.0004681669
Saudi Arabia,SAU,2011,0.0005825445
Saudi Arabia,SAU,2012,0.0025984717
Saudi Arabia,SAU,2013,0.0042603677
Saudi Arabia,SAU,2014,0.0042484943
Saudi Arabia,SAU,2015,0.004093797
Saudi Arabia,SAU,2016,0.003963404
Saudi Arabia,SAU,2017,0.0056249667
Saudi Arabia,SAU,2018,0.013882196
Saudi Arabia,SAU,2019,0.018180711
Saudi Arabia,SAU,2020,0.018463893
Saudi Arabia,SAU,2021,0.07226903
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0.00012071779
Singapore,SGP,2009,0.00059866376
Singapore,SGP,2010,0.0010722909
Singapore,SGP,2011,0.0016273565
Singapore,SGP,2012,0.002697388
Singapore,SGP,2013,0.0040188846
Singapore,SGP,2014,0.008389042
Singapore,SGP,2015,0.014084733
Singapore,SGP,2016,0.024501158
Singapore,SGP,2017,0.032768123
Singapore,SGP,2018,0.035665236
Singapore,SGP,2019,0.05226877
Singapore,SGP,2020,0.08112201
Singapore,SGP,2021,0.10813239
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.023047054
Slovakia,SVK,2011,0.55592287
Slovakia,SVK,2012,0.61411774
Slovakia,SVK,2013,0.8257126
Slovakia,SVK,2014,0.8925935
Slovakia,SVK,2015,0.74472415
Slovakia,SVK,2016,0.7762631
Slovakia,SVK,2017,0.693242
Slovakia,SVK,2018,0.81003374
Slovakia,SVK,2019,0.83992255
Slovakia,SVK,2020,0.96276355
Slovakia,SVK,2021,0.8918972
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0.00299604
Slovenia,SVN,2009,0.012908379
Slovenia,SVN,2010,0.04163679
Slovenia,SVN,2011,0.21640348
Slovenia,SVN,2012,0.54665375
Slovenia,SVN,2013,0.7244618
Slovenia,SVN,2014,0.8391292
Slovenia,SVN,2015,0.9861032
Slovenia,SVN,2016,0.89370525
Slovenia,SVN,2017,0.9345171
Slovenia,SVN,2018,0.81784046
Slovenia,SVN,2019,0.997361
Slovenia,SVN,2020,1.2495835
Slovenia,SVN,2021,1.0544914
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0.002319925
South Africa,ZAF,2001,0.0026627856
South Africa,ZAF,2002,0.0031171166
South Africa,ZAF,2003,0.0032045336
South Africa,ZAF,2004,0.0032536762
South Africa,ZAF,2005,0.0037457212
South Africa,ZAF,2006,0.0039911023
South Africa,ZAF,2007,0.0041723377
South Africa,ZAF,2008,0.004177434
South Africa,ZAF,2009,0.004477645
South Africa,ZAF,2010,0.0052369544
South Africa,ZAF,2011,0.015330545
South Africa,ZAF,2012,0.016574528
South Africa,ZAF,2013,0.04634528
South Africa,ZAF,2014,0.20146333
South Africa,ZAF,2015,0.45655346
South Africa,ZAF,2016,0.60359687
South Africa,ZAF,2017,0.9115916
South Africa,ZAF,2018,1.1527566
South Africa,ZAF,2019,1.1981493
South Africa,ZAF,2020,1.5827943
South Africa,ZAF,2021,1.4944501
South America,,1971,0
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0
South America,,1997,0
South America,,1998,0.0000010340397
South America,,1999,0.0000015737094
South America,,2000,0.0001123198
South America,,2001,0.00016342064
South America,,2002,0.00027761457
South America,,2003,0.00037583517
South America,,2004,0.00043979962
South America,,2005,0.0005076458
South America,,2006,0.000007093585
South America,,2007,0.0000077923
South America,,2008,0.000012298004
South America,,2009,0.000009783552
South America,,2010,0.00049026107
South America,,2011,0.001645679
South America,,2012,0.0050911587
South America,,2013,0.010668637
South America,,2014,0.029029325
South America,,2015,0.06887637
South America,,2016,0.12035763
South America,,2017,0.20526978
South America,,2018,0.38366348
South America,,2019,0.59284735
South America,,2020,0.8753076
South America,,2021,1.20896
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0.0002762048
South Korea,KOR,1991,0.0002442276
South Korea,KOR,1992,0.00043513984
South Korea,KOR,1993,0.00039680404
South Korea,KOR,1994,0.00036795763
South Korea,KOR,1995,0.00033675987
South Korea,KOR,1996,0.00045665607
South Korea,KOR,1997,0.00041579542
South Korea,KOR,1998,0.00060723507
South Korea,KOR,1999,0.0006370307
South Korea,KOR,2000,0.0006950898
South Korea,KOR,2001,0.0007898141
South Korea,KOR,2002,0.00085431355
South Korea,KOR,2003,0.0009049348
South Korea,KOR,2004,0.001119394
South Korea,KOR,2005,0.0015692068
South Korea,KOR,2006,0.0033052831
South Korea,KOR,2007,0.0073276833
South Korea,KOR,2008,0.028572267
South Korea,KOR,2009,0.05623892
South Korea,KOR,2010,0.07049304
South Korea,KOR,2011,0.079686224
South Korea,KOR,2012,0.09556599
South Korea,KOR,2013,0.14002365
South Korea,KOR,2014,0.2227952
South Korea,KOR,2015,0.3417785
South Korea,KOR,2016,0.43056706
South Korea,KOR,2017,0.593845
South Korea,KOR,2018,0.7630306
South Korea,KOR,2019,1.0742371
South Korea,KOR,2020,1.5221839
South Korea,KOR,2021,1.6341672
South and Central America (BP),,1971,0
South and Central America (BP),,1972,0
South and Central America (BP),,1973,0
South and Central America (BP),,1974,0
South and Central America (BP),,1975,0
South and Central America (BP),,1976,0
South and Central America (BP),,1977,0
South and Central America (BP),,1978,0
South and Central America (BP),,1979,0
South and Central America (BP),,1980,0
South and Central America (BP),,1981,0
South and Central America (BP),,1982,0
South and Central America (BP),,1983,0
South and Central America (BP),,1984,0
South and Central America (BP),,1985,0
South and Central America (BP),,1986,0
South and Central America (BP),,1987,0
South and Central America (BP),,1988,0
South and Central America (BP),,1989,0
South and Central America (BP),,1990,0
South and Central America (BP),,1991,0
South and Central America (BP),,1992,0
South and Central America (BP),,1993,0
South and Central America (BP),,1994,0
South and Central America (BP),,1995,0
South and Central America (BP),,1996,0
South and Central America (BP),,1997,0
South and Central America (BP),,1998,9.0114884e-7
South and Central America (BP),,1999,0.00000667964
South and Central America (BP),,2000,0.00011010234
South and Central America (BP),,2001,0.00018947433
South and Central America (BP),,2002,0.0003025966
South and Central America (BP),,2003,0.00041042498
South and Central America (BP),,2004,0.00049840007
South and Central America (BP),,2005,0.0008058776
South and Central America (BP),,2006,0.00035137663
South and Central America (BP),,2007,0.00044066497
South and Central America (BP),,2008,0.00058816763
South and Central America (BP),,2009,0.00097350695
South and Central America (BP),,2010,0.0023049118
South and Central America (BP),,2011,0.004704454
South and Central America (BP),,2012,0.0116659915
South and Central America (BP),,2013,0.017853703
South and Central America (BP),,2014,0.036708884
South and Central America (BP),,2015,0.09428698
South and Central America (BP),,2016,0.16219437
South and Central America (BP),,2017,0.24998353
South and Central America (BP),,2018,0.4211747
South and Central America (BP),,2019,0.6317656
South and Central America (BP),,2020,0.9216772
South and Central America (BP),,2021,1.2309449
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.0016769816
Spain,ESP,1990,0.0016608117
Spain,ESP,1991,0.0018702303
Spain,ESP,1992,0.0020417646
Spain,ESP,1993,0.0023728115
Spain,ESP,1994,0.0025172564
Spain,ESP,1995,0.0036373928
Spain,ESP,1996,0.0028015773
Spain,ESP,1997,0.0028763497
Spain,ESP,1998,0.0031661992
Spain,ESP,1999,0.003481939
Spain,ESP,2000,0.0034841937
Spain,ESP,2001,0.0044126054
Spain,ESP,2002,0.0054217298
Spain,ESP,2003,0.0069662617
Spain,ESP,2004,0.0091205435
Spain,ESP,2005,0.0065901475
Spain,ESP,2006,0.018736336
Spain,ESP,2007,0.07777837
Spain,ESP,2008,0.4034007
Spain,ESP,2009,1.0177283
Spain,ESP,2010,1.1467385
Spain,ESP,2011,1.4272426
Spain,ESP,2012,1.9666269
Spain,ESP,2013,2.254581
Spain,ESP,2014,2.3812504
Spain,ESP,2015,2.3696039
Spain,ESP,2016,2.2968512
Spain,ESP,2017,2.3699522
Spain,ESP,2018,2.0595903
Spain,ESP,2019,2.5025396
Spain,ESP,2020,3.7707455
Spain,ESP,2021,4.5159316
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
